T(K),A,B,C,D,X2,X3,X4,X5,X6,X7,X8,X10,X12,X14,X15,X16,X17,X19,X21,X22,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Exp. Density (Kg.m-3)
313.1499939,118.17416,634.8881538,3384139.419,0.259249863,6,5,130.0674798,180.8231072,0.90857452,0.26298072,-0.15286877,8.240587,4.85E-05,2.575122,48.504223,6.92,348.604553,-0.044818,0.42722,0.227886,14,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,883.6886424
313.1600037,118.17416,634.8881538,3384139.419,0.259249863,6,5,130.0674798,180.8231072,0.90857452,0.26298072,-0.15286877,8.240587,4.85E-05,2.575122,48.504223,6.92,348.604553,-0.044818,0.42722,0.227886,14,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,883.5054724
314.0499878,118.17416,634.8881538,3384139.419,0.259249863,6,5,130.0674798,180.8231072,0.90857452,0.26298072,-0.15286877,8.240587,4.85E-05,2.575122,48.504223,6.92,348.604553,-0.044818,0.42722,0.227886,14,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,884.2972393
318.1300049,118.17416,634.8881538,3384139.419,0.259249863,6,5,130.0674798,180.8231072,0.90857452,0.26298072,-0.15286877,8.240587,4.85E-05,2.575122,48.504223,6.92,348.604553,-0.044818,0.42722,0.227886,14,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,879.2984723
318.1499939,118.17416,634.8881538,3384139.419,0.259249863,6,5,130.0674798,180.8231072,0.90857452,0.26298072,-0.15286877,8.240587,4.85E-05,2.575122,48.504223,6.92,348.604553,-0.044818,0.42722,0.227886,14,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,879.1921156
321.5700073,118.17416,634.8881538,3384139.419,0.259249863,6,5,130.0674798,180.8231072,0.90857452,0.26298072,-0.15286877,8.240587,4.85E-05,2.575122,48.504223,6.92,348.604553,-0.044818,0.42722,0.227886,14,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,876.6041015
321.8699951,118.17416,634.8881538,3384139.419,0.259249863,6,5,130.0674798,180.8231072,0.90857452,0.26298072,-0.15286877,8.240587,4.85E-05,2.575122,48.504223,6.92,348.604553,-0.044818,0.42722,0.227886,14,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,876.3441183
322.0700073,118.17416,634.8881538,3384139.419,0.259249863,6,5,130.0674798,180.8231072,0.90857452,0.26298072,-0.15286877,8.240587,4.85E-05,2.575122,48.504223,6.92,348.604553,-0.044818,0.42722,0.227886,14,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,876.1786745
322.1600037,118.17416,634.8881538,3384139.419,0.259249863,6,5,130.0674798,180.8231072,0.90857452,0.26298072,-0.15286877,8.240587,4.85E-05,2.575122,48.504223,6.92,348.604553,-0.044818,0.42722,0.227886,14,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,876.0841352
322.2399902,118.17416,634.8881538,3384139.419,0.259249863,6,5,130.0674798,180.8231072,0.90857452,0.26298072,-0.15286877,8.240587,4.85E-05,2.575122,48.504223,6.92,348.604553,-0.044818,0.42722,0.227886,14,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,876.0250481
322.3099976,118.17416,634.8881538,3384139.419,0.259249863,6,5,130.0674798,180.8231072,0.90857452,0.26298072,-0.15286877,8.240587,4.85E-05,2.575122,48.504223,6.92,348.604553,-0.044818,0.42722,0.227886,14,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,875.9541436
322.3800049,118.17416,634.8881538,3384139.419,0.259249863,6,5,130.0674798,180.8231072,0.90857452,0.26298072,-0.15286877,8.240587,4.85E-05,2.575122,48.504223,6.92,348.604553,-0.044818,0.42722,0.227886,14,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,875.8950565
322.4599915,118.17416,634.8881538,3384139.419,0.259249863,6,5,130.0674798,180.8231072,0.90857452,0.26298072,-0.15286877,8.240587,4.85E-05,2.575122,48.504223,6.92,348.604553,-0.044818,0.42722,0.227886,14,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,875.824152
323.1400146,118.17416,634.8881538,3384139.419,0.259249863,6,5,130.0674798,180.8231072,0.90857452,0.26298072,-0.15286877,8.240587,4.85E-05,2.575122,48.504223,6.92,348.604553,-0.044818,0.42722,0.227886,14,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,874.914211
323.1499939,118.17416,634.8881538,3384139.419,0.259249863,6,5,130.0674798,180.8231072,0.90857452,0.26298072,-0.15286877,8.240587,4.85E-05,2.575122,48.504223,6.92,348.604553,-0.044818,0.42722,0.227886,14,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,874.9969329
327.1499939,118.17416,634.8881538,3384139.419,0.259249863,6,5,130.0674798,180.8231072,0.90857452,0.26298072,-0.15286877,8.240587,4.85E-05,2.575122,48.504223,6.92,348.604553,-0.044818,0.42722,0.227886,14,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,871.4989778
333.1499939,118.17416,634.8881538,3384139.419,0.259249863,6,5,130.0674798,180.8231072,0.90857452,0.26298072,-0.15286877,8.240587,4.85E-05,2.575122,48.504223,6.92,348.604553,-0.044818,0.42722,0.227886,14,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,866.3879453
333.25,118.17416,634.8881538,3384139.419,0.259249863,6,5,130.0674798,180.8231072,0.90857452,0.26298072,-0.15286877,8.240587,4.85E-05,2.575122,48.504223,6.92,348.604553,-0.044818,0.42722,0.227886,14,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,868.3909973
353.1499939,118.17416,634.8881538,3384139.419,0.259249863,6,5,130.0674798,180.8231072,0.90857452,0.26298072,-0.15286877,8.240587,4.85E-05,2.575122,48.504223,6.92,348.604553,-0.044818,0.42722,0.227886,14,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,848.7268171
359.6499939,118.17416,634.8881538,3384139.419,0.259249863,6,5,130.0674798,180.8231072,0.90857452,0.26298072,-0.15286877,8.240587,4.85E-05,2.575122,48.504223,6.92,348.604553,-0.044818,0.42722,0.227886,14,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,845.5952019
288.1499939,90.121,607.3771148,4288663.047,0.25366634,4,3,95.79543768,137.2190747,0.94077547,0.23774116,-0.1137433,8.072361,0.000327605,2.396705,30.686586,4.92,285.61689,-0.054272,0.483469,0.25789,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,933.022713
293.1499939,90.121,607.3771148,4288663.047,0.25366634,4,3,95.79543768,137.2190747,0.94077547,0.23774116,-0.1137433,8.072361,0.000327605,2.396705,30.686586,4.92,285.61689,-0.054272,0.483469,0.25789,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,931.1662204
297.8500061,90.121,607.3771148,4288663.047,0.25366634,4,3,95.79543768,137.2190747,0.94077547,0.23774116,-0.1137433,8.072361,0.000327605,2.396705,30.686586,4.92,285.61689,-0.054272,0.483469,0.25789,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,925.452549
298.1499939,90.121,607.3771148,4288663.047,0.25366634,4,3,95.79543768,137.2190747,0.94077547,0.23774116,-0.1137433,8.072361,0.000327605,2.396705,30.686586,4.92,285.61689,-0.054272,0.483469,0.25789,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,926.5520252
302.25,90.121,607.3771148,4288663.047,0.25366634,4,3,95.79543768,137.2190747,0.94077547,0.23774116,-0.1137433,8.072361,0.000327605,2.396705,30.686586,4.92,285.61689,-0.054272,0.483469,0.25789,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,921.757588
303.1499939,90.121,607.3771148,4288663.047,0.25366634,4,3,95.79543768,137.2190747,0.94077547,0.23774116,-0.1137433,8.072361,0.000327605,2.396705,30.686586,4.92,285.61689,-0.054272,0.483469,0.25789,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,922.027951
313.1499939,90.121,607.3771148,4288663.047,0.25366634,4,3,95.79543768,137.2190747,0.94077547,0.23774116,-0.1137433,8.072361,0.000327605,2.396705,30.686586,4.92,285.61689,-0.054272,0.483469,0.25789,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,910.131979
313.4500122,90.121,607.3771148,4288663.047,0.25366634,4,3,95.79543768,137.2190747,0.94077547,0.23774116,-0.1137433,8.072361,0.000327605,2.396705,30.686586,4.92,285.61689,-0.054272,0.483469,0.25789,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,912.02452
333.4500122,90.121,607.3771148,4288663.047,0.25366634,4,3,95.79543768,137.2190747,0.94077547,0.23774116,-0.1137433,8.072361,0.000327605,2.396705,30.686586,4.92,285.61689,-0.054272,0.483469,0.25789,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,894.5861065
360.3500061,90.121,607.3771148,4288663.047,0.25366634,4,3,95.79543768,137.2190747,0.94077547,0.23774116,-0.1137433,8.072361,0.000327605,2.396705,30.686586,4.92,285.61689,-0.054272,0.483469,0.25789,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,870.5868842
293.1499939,132.15768,596.3153852,3295366.319,0.268746256,8,6,132.7117362,181.7899825,0.99583504,0.81047139,0.11402804,0,0.03022509,2.90201,58.073944,5.721753,354.665448,-0.047305,0.378705,0.257249,12,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,974.4646535
323.1400146,132.15768,596.3153852,3295366.319,0.268746256,8,6,132.7117362,181.7899825,0.99583504,0.81047139,0.11402804,0,0.03022509,2.90201,58.073944,5.721753,354.665448,-0.047305,0.378705,0.257249,12,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,939.8922044
348.1300049,132.15768,596.3153852,3295366.319,0.268746256,8,6,132.7117362,181.7899825,0.99583504,0.81047139,0.11402804,0,0.03022509,2.90201,58.073944,5.721753,354.665448,-0.047305,0.378705,0.257249,12,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,911.491519
373.1199951,132.15768,596.3153852,3295366.319,0.268746256,8,6,132.7117362,181.7899825,0.99583504,0.81047139,0.11402804,0,0.03022509,2.90201,58.073944,5.721753,354.665448,-0.047305,0.378705,0.257249,12,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,883.4873066
398.1199951,132.15768,596.3153852,3295366.319,0.268746256,8,6,132.7117362,181.7899825,0.99583504,0.81047139,0.11402804,0,0.03022509,2.90201,58.073944,5.721753,354.665448,-0.047305,0.378705,0.257249,12,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,853.9897124
423.1099854,132.15768,596.3153852,3295366.319,0.268746256,8,6,132.7117362,181.7899825,0.99583504,0.81047139,0.11402804,0,0.03022509,2.90201,58.073944,5.721753,354.665448,-0.047305,0.378705,0.257249,12,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,823.4877198
448.1099854,132.15768,596.3153852,3295366.319,0.268746256,8,6,132.7117362,181.7899825,0.99583504,0.81047139,0.11402804,0,0.03022509,2.90201,58.073944,5.721753,354.665448,-0.047305,0.378705,0.257249,12,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,791.8888186
473.1099854,132.15768,596.3153852,3295366.319,0.268746256,8,6,132.7117362,181.7899825,0.99583504,0.81047139,0.11402804,0,0.03022509,2.90201,58.073944,5.721753,354.665448,-0.047305,0.378705,0.257249,12,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,757.8978633
498.1099854,132.15768,596.3153852,3295366.319,0.268746256,8,6,132.7117362,181.7899825,0.99583504,0.81047139,0.11402804,0,0.03022509,2.90201,58.073944,5.721753,354.665448,-0.047305,0.378705,0.257249,12,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,719.3871153
293.1499939,146.22732,669.9688783,2738284.864,0.257430937,8,7,163.1036377,225.6162502,0.89654651,0.87714507,-0.52227802,8.343955,-9.44E-05,2.682558,68.007706,8.92,411.820069,-0.04089,0.382944,0.204269,18,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,888.1847417
293.1499939,136.14792,731.6895725,5022801.006,0.292117448,13,15,127.0245761,157.2411938,1.0718398,1.26711945,-0.42058988,9.060093,0.1984785,3.175647,72.19281,2.623095,310.125291,-0.075584,0.420529,0.254849,8,1,0,0,0,0,1,0,0,0,0,0,0,4,2,0,1,0,0,2,0,0,0,1,0,0,1131.777237
303.1499939,136.14792,731.6895725,5022801.006,0.292117448,13,15,127.0245761,157.2411938,1.0718398,1.26711945,-0.42058988,9.060093,0.1984785,3.175647,72.19281,2.623095,310.125291,-0.075584,0.420529,0.254849,8,1,0,0,0,0,1,0,0,0,0,0,0,4,2,0,1,0,0,2,0,0,0,1,0,0,1119.081443
321.1499939,136.14792,731.6895725,5022801.006,0.292117448,13,15,127.0245761,157.2411938,1.0718398,1.26711945,-0.42058988,9.060093,0.1984785,3.175647,72.19281,2.623095,310.125291,-0.075584,0.420529,0.254849,8,1,0,0,0,0,1,0,0,0,0,0,0,4,2,0,1,0,0,2,0,0,0,1,0,0,1098.482263
333.3500061,136.14792,731.6895725,5022801.006,0.292117448,13,15,127.0245761,157.2411938,1.0718398,1.26711945,-0.42058988,9.060093,0.1984785,3.175647,72.19281,2.623095,310.125291,-0.075584,0.420529,0.254849,8,1,0,0,0,0,1,0,0,0,0,0,0,4,2,0,1,0,0,2,0,0,0,1,0,0,1091.375342
344.4500122,136.14792,731.6895725,5022801.006,0.292117448,13,15,127.0245761,157.2411938,1.0718398,1.26711945,-0.42058988,9.060093,0.1984785,3.175647,72.19281,2.623095,310.125291,-0.075584,0.420529,0.254849,8,1,0,0,0,0,1,0,0,0,0,0,0,4,2,0,1,0,0,2,0,0,0,1,0,0,1077.284032
364.25,136.14792,731.6895725,5022801.006,0.292117448,13,15,127.0245761,157.2411938,1.0718398,1.26711945,-0.42058988,9.060093,0.1984785,3.175647,72.19281,2.623095,310.125291,-0.075584,0.420529,0.254849,8,1,0,0,0,0,1,0,0,0,0,0,0,4,2,0,1,0,0,2,0,0,0,1,0,0,1059.489499
374.0499878,136.14792,731.6895725,5022801.006,0.292117448,13,15,127.0245761,157.2411938,1.0718398,1.26711945,-0.42058988,9.060093,0.1984785,3.175647,72.19281,2.623095,310.125291,-0.075584,0.420529,0.254849,8,1,0,0,0,0,1,0,0,0,0,0,0,4,2,0,1,0,0,2,0,0,0,1,0,0,1054.383952
384.1499939,136.14792,731.6895725,5022801.006,0.292117448,13,15,127.0245761,157.2411938,1.0718398,1.26711945,-0.42058988,9.060093,0.1984785,3.175647,72.19281,2.623095,310.125291,-0.075584,0.420529,0.254849,8,1,0,0,0,0,1,0,0,0,0,0,0,4,2,0,1,0,0,2,0,0,0,1,0,0,1040.578553
403.5499878,136.14792,731.6895725,5022801.006,0.292117448,13,15,127.0245761,157.2411938,1.0718398,1.26711945,-0.42058988,9.060093,0.1984785,3.175647,72.19281,2.623095,310.125291,-0.075584,0.420529,0.254849,8,1,0,0,0,0,1,0,0,0,0,0,0,4,2,0,1,0,0,2,0,0,0,1,0,0,1025.874577
404.1499939,136.14792,731.6895725,5022801.006,0.292117448,13,15,127.0245761,157.2411938,1.0718398,1.26711945,-0.42058988,9.060093,0.1984785,3.175647,72.19281,2.623095,310.125291,-0.075584,0.420529,0.254849,8,1,0,0,0,0,1,0,0,0,0,0,0,4,2,0,1,0,0,2,0,0,0,1,0,0,1017.977998
404.6499939,136.14792,731.6895725,5022801.006,0.292117448,13,15,127.0245761,157.2411938,1.0718398,1.26711945,-0.42058988,9.060093,0.1984785,3.175647,72.19281,2.623095,310.125291,-0.075584,0.420529,0.254849,8,1,0,0,0,0,1,0,0,0,0,0,0,4,2,0,1,0,0,2,0,0,0,1,0,0,1021.191089
424.75,136.14792,731.6895725,5022801.006,0.292117448,13,15,127.0245761,157.2411938,1.0718398,1.26711945,-0.42058988,9.060093,0.1984785,3.175647,72.19281,2.623095,310.125291,-0.075584,0.420529,0.254849,8,1,0,0,0,0,1,0,0,0,0,0,0,4,2,0,1,0,0,2,0,0,0,1,0,0,1001.681092
443.1499939,136.14792,731.6895725,5022801.006,0.292117448,13,15,127.0245761,157.2411938,1.0718398,1.26711945,-0.42058988,9.060093,0.1984785,3.175647,72.19281,2.623095,310.125291,-0.075584,0.420529,0.254849,8,1,0,0,0,0,1,0,0,0,0,0,0,4,2,0,1,0,0,2,0,0,0,1,0,0,983.2875078
457.1499939,136.14792,731.6895725,5022801.006,0.292117448,13,15,127.0245761,157.2411938,1.0718398,1.26711945,-0.42058988,9.060093,0.1984785,3.175647,72.19281,2.623095,310.125291,-0.075584,0.420529,0.254849,8,1,0,0,0,0,1,0,0,0,0,0,0,4,2,0,1,0,0,2,0,0,0,1,0,0,961.9803583
459.1499939,136.14792,731.6895725,5022801.006,0.292117448,13,15,127.0245761,157.2411938,1.0718398,1.26711945,-0.42058988,9.060093,0.1984785,3.175647,72.19281,2.623095,310.125291,-0.075584,0.420529,0.254849,8,1,0,0,0,0,1,0,0,0,0,0,0,4,2,0,1,0,0,2,0,0,0,1,0,0,967.2901272
470.5499878,136.14792,731.6895725,5022801.006,0.292117448,13,15,127.0245761,157.2411938,1.0718398,1.26711945,-0.42058988,9.060093,0.1984785,3.175647,72.19281,2.623095,310.125291,-0.075584,0.420529,0.254849,8,1,0,0,0,0,1,0,0,0,0,0,0,4,2,0,1,0,0,2,0,0,0,1,0,0,956.180457
486.1499939,136.14792,731.6895725,5022801.006,0.292117448,13,15,127.0245761,157.2411938,1.0718398,1.26711945,-0.42058988,9.060093,0.1984785,3.175647,72.19281,2.623095,310.125291,-0.075584,0.420529,0.254849,8,1,0,0,0,0,1,0,0,0,0,0,0,4,2,0,1,0,0,2,0,0,0,1,0,0,939.9788545
293.1499939,116.11522,648.0418902,4474222.863,0.275816074,7,6,109.4236094,151.134399,1.06116037,1.04526857,-0.35222662,8.099141,0.00214011,3.184925,48.504223,4.487978,305.014616,-0.088956,0.372158,0.268979,8,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1010.991997
296.1499939,116.11522,648.0418902,4474222.863,0.275816074,7,6,109.4236094,151.134399,1.06116037,1.04526857,-0.35222662,8.099141,0.00214011,3.184925,48.504223,4.487978,305.014616,-0.088956,0.372158,0.268979,8,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1010.991997
293.1499939,130.1418,665.1961971,3975517.174,0.269145077,9,8,126.1743927,173.2592353,1.03145333,0.95519768,-0.42442775,8.190033,0.00206549,3.463661,58.073944,4.232738,333.471169,-0.075066,0.361626,0.26408,10,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1073.446006
298.1499939,130.1418,665.1961971,3975517.174,0.269145077,9,8,126.1743927,173.2592353,1.03145333,0.95519768,-0.42442775,8.190033,0.00206549,3.463661,58.073944,4.232738,333.471169,-0.075066,0.361626,0.26408,10,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1063.9873
289.1499939,130.142,657.7483915,3990599.741,0.266879364,9,7,126.6315664,171.9117986,1.02772951,0.79308505,0.65266406,8.585253,0.00294903,3.341882,58.073944,4.232738,330.697161,-0.071654,0.358067,0.260764,10,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1129.001762
290.1499939,144.16838,675.2779159,3568527.865,0.272247019,11,9,143.2964732,193.1780401,1.00609592,0.13973429,-0.12747745,8.676145,0.00126313,3.569389,68.007706,4.194231,357.190691,-0.060763,0.348234,0.256236,12,2,1,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1031.986098
298.1499939,144.16838,675.2779159,3568527.865,0.272247019,11,9,143.2964732,193.1780401,1.00609592,0.13973429,-0.12747745,8.676145,0.00126313,3.569389,68.007706,4.194231,357.190691,-0.060763,0.348234,0.256236,12,2,1,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1026.983455
293.1499939,90.121,597.3968862,4333955.545,0.257254827,5,4,96.13427832,135.7332772,0.93745956,0.96935877,-0.38899562,8.209768,0.00504691,2.816062,30.686586,3.123252,269.815155,-0.060224,0.486355,0.259639,10,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,937.979368
298.1499939,90.121,597.3968862,4333955.545,0.257254827,5,4,96.13427832,135.7332772,0.93745956,0.96935877,-0.38899562,8.209768,0.00504691,2.816062,30.686586,3.123252,269.815155,-0.060224,0.486355,0.259639,10,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,934.014044
263.1499939,76.09442,608.3341859,4883382.384,0.244508114,3,2,79.18267435,114.3763165,0.96100566,0.86366257,0.50085727,7.94125,-0.00115176,2.253242,22.609537,3.92,247.274843,-0.079802,0.507515,0.270717,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,994.0214085
268.1499939,76.09442,608.3341859,4883382.384,0.244508114,3,2,79.18267435,114.3763165,0.96100566,0.86366257,0.50085727,7.94125,-0.00115176,2.253242,22.609537,3.92,247.274843,-0.079802,0.507515,0.270717,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,989.3035544
273.1499939,76.09442,608.3341859,4883382.384,0.244508114,3,2,79.18267435,114.3763165,0.96100566,0.86366257,0.50085727,7.94125,-0.00115176,2.253242,22.609537,3.92,247.274843,-0.079802,0.507515,0.270717,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,984.5857004
278.1499939,76.09442,608.3341859,4883382.384,0.244508114,3,2,79.18267435,114.3763165,0.96100566,0.86366257,0.50085727,7.94125,-0.00115176,2.253242,22.609537,3.92,247.274843,-0.079802,0.507515,0.270717,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,979.8678463
283.1499939,76.09442,608.3341859,4883382.384,0.244508114,3,2,79.18267435,114.3763165,0.96100566,0.86366257,0.50085727,7.94125,-0.00115176,2.253242,22.609537,3.92,247.274843,-0.079802,0.507515,0.270717,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,974.4270953
288.0499878,76.09442,608.3341859,4883382.384,0.244508114,3,2,79.18267435,114.3763165,0.96100566,0.86366257,0.50085727,7.94125,-0.00115176,2.253242,22.609537,3.92,247.274843,-0.079802,0.507515,0.270717,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,971.0408936
288.1499939,76.09442,608.3341859,4883382.384,0.244508114,3,2,79.18267435,114.3763165,0.96100566,0.86366257,0.50085727,7.94125,-0.00115176,2.253242,22.609537,3.92,247.274843,-0.079802,0.507515,0.270717,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,970.3712627
291.1499939,76.09442,608.3341859,4883382.384,0.244508114,3,2,79.18267435,114.3763165,0.96100566,0.86366257,0.50085727,7.94125,-0.00115176,2.253242,22.609537,3.92,247.274843,-0.079802,0.507515,0.270717,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,966.5513228
292.1499939,76.09442,608.3341859,4883382.384,0.244508114,3,2,79.18267435,114.3763165,0.96100566,0.86366257,0.50085727,7.94125,-0.00115176,2.253242,22.609537,3.92,247.274843,-0.079802,0.507515,0.270717,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,971.8018378
293,76.09442,608.3341859,4883382.384,0.244508114,3,2,79.18267435,114.3763165,0.96100566,0.86366257,0.50085727,7.94125,-0.00115176,2.253242,22.609537,3.92,247.274843,-0.079802,0.507515,0.270717,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,966.0947563
293.1499939,76.09442,608.3341859,4883382.384,0.244508114,3,2,79.18267435,114.3763165,0.96100566,0.86366257,0.50085727,7.94125,-0.00115176,2.253242,22.609537,3.92,247.274843,-0.079802,0.507515,0.270717,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,964.7123744
298.1499939,76.09442,608.3341859,4883382.384,0.244508114,3,2,79.18267435,114.3763165,0.96100566,0.86366257,0.50085727,7.94125,-0.00115176,2.253242,22.609537,3.92,247.274843,-0.079802,0.507515,0.270717,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,960.2517195
303.1499939,76.09442,608.3341859,4883382.384,0.244508114,3,2,79.18267435,114.3763165,0.96100566,0.86366257,0.50085727,7.94125,-0.00115176,2.253242,22.609537,3.92,247.274843,-0.079802,0.507515,0.270717,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,955.4567564
308.1499939,76.09442,608.3341859,4883382.384,0.244508114,3,2,79.18267435,114.3763165,0.96100566,0.86366257,0.50085727,7.94125,-0.00115176,2.253242,22.609537,3.92,247.274843,-0.079802,0.507515,0.270717,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,952.2484986
313.1499939,76.09442,608.3341859,4883382.384,0.244508114,3,2,79.18267435,114.3763165,0.96100566,0.86366257,0.50085727,7.94125,-0.00115176,2.253242,22.609537,3.92,247.274843,-0.079802,0.507515,0.270717,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,946.2421226
314.0499878,76.09442,608.3341859,4883382.384,0.244508114,3,2,79.18267435,114.3763165,0.96100566,0.86366257,0.50085727,7.94125,-0.00115176,2.253242,22.609537,3.92,247.274843,-0.079802,0.507515,0.270717,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,946.5384904
